ID,description,subject,title,runtime
pfhh0257,,<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"SITE 002 COPY #1. CSD 1010 SCREENING VISIT, SNUS INSTRUCTIONS. 00:00:30.",
pfxh0257,Deposition of Tiffany Kilper in RE: National Prescription Opiate Litigation; in 4 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Tiffany Rowley Kilper, Trade Relations Manager in the Contracts Department",
pgdg0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"CONVEYORS, CHEVRON CUTTER, ROTARY DRYER OVERVIEW PRESENTATION BY ROB LAMAIRE TIME 42 MIN",
pgfk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,THE TI; 48 HOURS; WUSA-TV; CBS; WASH. DC,
pggk0069,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,YOUTH SMOKING PREVENTION  COMPARATIVE REEL,
pghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 204 RJ REYNOLDS TOBACCO COMPANY PROJECT BREAKTHROUGH W/ TOM GRISCOM *DOMESTIC VERSION LENGTH 33:04; 07-20-94 (940720) DUB 10-29-96 (961029) (RUNNING TIME 34:03MIN).,
pghj0223,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"NATIONAL 4-H COUNCIL NATIONAL YOUTH SMOKING PREVENTION PROGRAM. DESIGN TEAM AND PRESENTATION VIDEO, 990500 TRT: 37:00",
pgkv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS YOUTH SMOKING PREVENTION DO IT FOR YOURSELF,
pgxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"SUPPORT THE LAW"" WITH RJR LOGO.",
phgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 620000, 630000, 640000 REEL NUMBER 8",
phhh0100,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL TELEVISION COMMERCIALS ON VIDEOTAPE (REDACTED VERSION). CAMEL CIGARETTE 16 MM COMMERCIAL TRANSFERS. SELECTIONS FROM REEL #15.,
phwk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,THE TOBACCO INSTITUTE -- DAYWATCH -- WALKER MERRYMAN & DR. WILLIAM KANAN INTERVIEWED:  GREAT AMERICAN SMOKEOUT,
pjhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PREMIER HEARING ST. LOUIS, MISSOURI 12/15/88 (881215) 6 CUTS. (TOTAL RUNNING TIME 00:13:13).",
pjnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,OBJECTIVE HAHA.WMV.,
pjnv0001,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SAMPLING OUR WAY R.J.. REYNOLDS TOBACCO COMPANY,
pjxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PR 173 SUPPORT THE LAW VNR, PSAs, JAYS",
pkhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J. REYNOLDS TOBACCO COMPANY SALES REP ORIENTATION VERSION 2 LENGTH 15:02 SEPTEMBER 18, 1992 (920918). (RUNNING TIME 0:15:12).",
pknh0063,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"LORILLARD MANAGEMENT CONFERENCE; AWS, SPELL, RB INTRODUCE CHIEF EXECUTIVE OFFICER",
pkwk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"TODAY SHOW, WRC-TV, NBC, WASHINGTON, DC",
plhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"CAMEL BIG VEGAS GROOVE BLENDER CONSUMER VERSION MIXED STEREO MASTER FEBRUARY 25, 1997 (19970225). APPROVAL COPY. RUNNING TIME 0:10:17.",
plwk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"CBS MORNING NEWS - 7:00 AM, WDVM-TV, CBS, WASHINGTON, DC",
pmgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Superman II Video Clipe,
pmhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,BE MORE YOU FASHION SPECTACULAR. RUNNING TIME 0:12:50.,
pmhl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,KOOL 1 MINUTE RACES,
pmpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,C PROJECT LAS VEGAS FOCUS VIDEO (DELETED TESTIMONIALS & KITCHEN VIDEO),
pmvg0058,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"LORILLARD MANAGEMENT CONFERENCE: ENLOE, SL; CALDERELLA, RW; CAMPBELL, JE; KLEIN, RE; REBELONGIA, R.J.; LUCCHI, JV; PUTTING IT TOGETHER FOR SUCCESS",
pmxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"WINSTON ""NO BULL"" SHOW GOLDSTONE PRESENTATION MIXED MASTER DUB",
pnhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE A WHOLE NEW WORLD FOR SMOKERS. RUNNING TIME 0:13:26.,
pnhk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"THE TI; ""MACNEIL/LEHRER SHOW""; WETA-TV; PBS; WASH. DC",
pnwv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"980000 CART PRODUCTIONS CHAMPIONSHIP AUTO RACING TEAMS 980000 MARLBORO TEAM PENSKE CAR UNVEILING BILTMORE HOTEL CORAL GABLES, FLORIDA 980203",
ppgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-0660.MPG,
ppgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video excerpt from Rawhide,
pphb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RETAIL CONVERSION SALES TEAM PRE-WORK TRAINING VIDEO. RUNNING TIME 00:18:21.,
ppnh0063,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TUESDAY TAPE 1 PROGRAM,
pqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ADDICTION. EXCERPTS FROM HOUSE HEARINGS 19940000.CDC,
pqgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Video CBS News Story, 1/10/1979",
pqgv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PERCEPTION ANALYZER TESTING FEDERAL LAWSUIT ADVERTISING DEVELOPMENT 990607 - 990609,
prcc0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PATTY KURTH THURS,
prfp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CBS1,
prgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,No Title,
prhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL CLUB PROGRAM TRAINING VIDEO. RUNNING TIME 0:12:27.,
prkh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,860000 MARKETING B.O.D. REVISED 860226,
psgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CBS REPORTS THE GOLDEN LEAF 1982 (820000) TS2234/C386 (PAGE 55). RUNNING TIME 57:34.,
psgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video See it Now - Cigarettes and Lung Cancer - TI Research Committee,
ptgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL SPECIAL LIGHTS. (RUNNING TIME 16.38MIN).,
ptgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Interview with Mr. Bowling 1976,
pxhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PREMIER SMOKELESS CIGARETTE"" WORLD NEWS TONIGHT ABC - TV/NETWORK FEBRUARY 28, 1989 (890228). RUNNING TIME 0:02:16.",
pxxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PREMIER 22.34 MACNEIL/LEHRER NEWSHOUR (PBS),
pygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,LP_2856 - Heimann02.mpg,
pygp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video of The Marlboro Story,
pyhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"TV COVERAGE 12-23-85 (19851223) ""RJR WINS CALIFORNIA LAWSUIT"" ABC, CBS, NBC, CNN, WXII, WFMY & WGHP. TOTAL RUNNING TIME 24:00.",
pzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY DAY ONE ""NICOTINE AND TOBACCO"" ABC CHANNEL 7 MARCH 7, 1994 (940307) 8:00-9:00 PM LENGTH 15:00.",
pzgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TI Public Service Radio,
pzhh0257,Deposition of John Gillies in State of Rhode Island v Purdue Pharma LP et al; in 5 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Matthew Harbaugh, President and CEO of Specialty Generics, previously Executive Vice President and CFO of Mallinckrodt",
qfhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PR 124 PRIME TIME LIVE 2/93 (930200) 60:00. RUNNING TIME 54:30. [SAM DONALDSON INTERVIEW OF SAM SIMMONS - FEBRUARY 10, 1993 (19930210).]",
qfxh0257,Deposition of George Saffold in RE: National Prescription Opiate Litigation; in 3 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of George Saffold, Director of Global Customer Service",
qghj0223,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"NATIONAL 4-H COUNCIL, NATIONAL YOUTH SMOKING PREVENTION PROGRAM. LEADERS BY DICK SAUER AND CAROLYN LEVY REVIEW COPY 990426 TRT: 24:00.",
qgmx0033,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PHILIP MORRIS HEALTH EFFECTS OF SECONDHAND TOBACCO SMOKE C-SPAN, WASHINGTON, DC 940511 9:30 AM TRT: 12:45",
qgwv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PHILIP MORRIS CAMBRIDGE VIDEO 2 ""CAMBRIDGE MONTAGE""",
qgxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J REYNOLDS TOBACCO COMPANY SUPPORT THE LAW. ""MIDDAY NEWS""  WVTM-TV NBC CHANNEL 13, 11:AM.",
qhgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 650000, REEL NUMBER 10",
qhxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"WINSTON MAN FIGHTS CIGARETTES"" EVENING MAGAZINE KYW-TV (NBC) PHILADELPHIA  7:30-8:00PM; WINSTON MAN FIGHTS CIGARETTES"" EVENING MAGAZINE KYW-TV (NBC) PHILADELPHIA AUGUST 7, 1991 (910807) 7:30-8:00PM (RUNNING TIME 4.51MIN).",
qjhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"HIGHWAY 40 KETC-TV (PBS) ST LOUIS, MO. 12- 21-88 (881221) 7:30 PM. PREMIER. (RUNNING TIME 0:27:46).",
qjhv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,YOUNG & RUBICAM PHILIP MORRIS USA YOUTH SMOKING PREVENTION ZYRA,
qjjb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"DANNY GLOVER - RJR. REYNOLDS YOUTH NON SMOKING PROGRAM VIEWPOINT KOMO TV SEATTLE. JANUARY 30, 1993 (930130). 10:30AM",
qjnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CIG06 INSERTEDFOR1STPUFF.WMV.,
qjnv0001,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,THE CIGARETTE ADVERTISING AND PROMOTION CODE (JIM SCHROER) INTRO.),
qjxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 174 SUPPORT THE LAW VNR.,
qjyh0015,,tobacco; cigarette;Native American; ethnic group; youth; age group; peer influence; public service announcement; tobacco control;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"YOUTH SMOKING PREVENTION ""I STAND OUT"" :30 ZYRA 1088 ""BASKETBALL"" :30 ZYRA 1089 ""SHAWL DANCER"" :30 ZYRA 1090 VIEWING COPY",
qknh0063,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"LORILLARD MANAGEMENT CONFERENCE: SPELL, RB; TELFORD, GR;  SALES/ MARKETING OVERVIEW",
qkwk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DAYWATCH--CNN,
qlhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RJ REYNOLDS TOBACCO COMPANY RJR EMPLOYEES SPEAK OUT IN WASHINGTON. RUNNING TIME 0:9:00.,
qlpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Eclipse: A Whole New World for Smokers, 1996",
qmgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video excerpt from Gilligan's Island (Closing of show),
qmhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,20/20 SHOW ABC NETWORK. RUNNING TIME 0:18:41.,
qmhl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,THE KOOL EXPERIENCE,
qmpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,JEANNE FOX CIT 7,
qmxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,MEZZINA BROWN CAMEL. CAMEL VIDEO,
qnhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,R J REYNOLDS TOBACCO COMPANY FOR INTERNAL USE ONLY 1993 (19930000)MANAGEMENT MEETING RJR CHANGES 1989-1992 (19890000-19920000). RUNNING TIME 0:2:06,
qnwv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,MARLBORO INTERVIEWS FOR FORTANA,
qpgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-0662.MPG,
qpgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video excerpt from The Many Loves of Dobie Gillis,
qqgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video NBC Smoking and Health Clip - Conclusion,
qqgv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PERCEPTION ANALYZER TESTING FEDERAL LAWSUIT ADVERTISING DEVELOPMENT 990607 - 990609,
qqhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"60 MINUTES II ""LOW TAR MYTH"" RUNNING TIME 0:13:41.",
qrfp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,NBC1,
qrgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,No Title,
qrhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RETAIL CONVERSION SELLING AGENTS BEST PRACTICES. RUNNING TIME 0:10:58.,
qsgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J. REYNOLDS TOBACCO COMPANY ABC NEWS DR. DEBETHIZY DR. ROBINSON LENGTH 1:30:00 FEBRUARY 22, 1994 (940222). RUNNING TIME 1:26:40.",
qshb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,FSC-156-02.,
qsxw0178,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TECHNICAL SYNERGY SYMPOSIUM DAY 2 - TAPE 3 MANUAL C. BOURLAS 910926 HYATT RICHMOND 57 MINUTES,
qtgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TAPE 1. ORDINANCES 2680. VICTORY - 4/3. RUNNING TIME 1:52:00.,
qtgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video/Audio,
qthh0257,Deposition of John Adams in RE: National Prescription Opiate Litigation; in 7 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of John Adams, Vice President of Sales for Mallinckrodt Generics",
qxhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J. REYNOLDS TOBACCO COMPANY NEWS HIGHLIGHTS MARCH 25, 1994 (940325) CNN TRT: 31:34. (RUNNING TIME 0:31:33).",
qxvv0231,,tobacco; cigarette; vaping; e-cigarette; nicotine; advertising; marketing;; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"""Juul Smokes Competition in E-Cigarette Market"" - Transcript of PowerPoint presentation",
qxxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J. REYNOLDS TOBACCO COMPANY DAY ONE ""NICOTINE & TOBACCO""  ABC CHANNEL 7  8:00-9:00 PM.",
qygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Nicotine Removal Through Genetic 1986 Engineering Low Nicotine Genetic Engineering VTS_01_1_512kb.mpg,
qyhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,WCCO TV WEBER FORSTER CASE. RUNNING TIME 0:03:31.,
qzdm0256,"<span style=""color:rgb(44,44,44);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:14px;background-color:rgb(255,255,255);"">Clip from interview with physician discussing ways to promote pain medication for specific conditions like osteoarthritis.</span><div style=""color:rgb(44,44,44);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:14px;background-color:rgb(255,255,255);""><div>Part of the UCSF-JHU Opioid Industry Documents Archive; McKinsey Documents Collection</div><div>Bates#: <span style=""color:rgb(51,51,51);font-size:12.1884px;"">MCK-MAAG-0159825</span></div></div>",opioids; Nucynta; sales and marketing; back pain; osteoarthritis; neuropathy; physician interview,Chapter Order OA LBP DPN-BLUR,
qzdx0257,"Consists of footage from an unspecified pharmaceutical company convention (presumably Cephalon, Inc.). Primarily an internal announcement for Fentora (effervescent Fentanyl Buccal Tablets, packaged by Cephalon, Inc.) - edited in the style of a music video, with pyrotechnics, stock images of athletes, excerpts from motivational speeches, etc. Posits Fentora as the successor to ACTIQ (fentanyl citrate), an oral transmucosal lozenge.",opioids; fentora; pharmaceutical industry; sales and marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Introducing Fentora : the first and only Buccal tablet that utilizes effervescence to improve the rate and extent of Fentanyl absorption,
qzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"LAS VEGAS TESTIMONIALS TRT:46:38 DECEMBER 13, 1994 (941213). RUNNING TIME 46:45.",
qzgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,No Title,
